OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 33 DEB,1997-051LT,2024-01-20T07:19:24.049344,14.98429425,.0013423,86.3976,317.4796,113.5242,8.3491,0,U,34774,999,79099,.72432E-2,.87583E-3,0
IRIDIUM 33 DEB,1997-051LU,2024-01-20T07:35:24.935712,14.57547314,.0027765,86.3798,335.7028,152.1320,3.0116,0,U,34775,999,78104,.37418E-2,.17155E-3,0
IRIDIUM 33 DEB,1997-051LZ,2024-01-20T17:42:48.926592,14.85210680,.000424,86.3596,299.3606,297.0656,93.5811,0,U,34825,999,78457,.66488E-2,.57422E-3,0
IRIDIUM 33 DEB,1997-051MH,2024-01-19T21:23:52.133568,14.44596152,.0019006,86.3981,347.5984,246.3730,174.3487,0,U,34833,999,77684,.15842E-2,.5511E-4,0
IRIDIUM 33 DEB,1997-051MP,2024-01-20T12:00:51.879744,14.82112678,.0043722,86.4457,43.9521,343.7562,16.2255,0,U,34869,999,77406,.12989E-1,.106501E-2,0
IRIDIUM 33 DEB,1997-051MQ,2024-01-20T15:58:39.650880,14.58122494,.002818,86.3170,265.9924,53.6371,335.8565,0,U,34870,999,78882,.16526E-2,.7675E-4,0
IRIDIUM 33 DEB,1997-051MY,2024-01-17T00:53:53.081952,14.55204811,.0035256,86.3320,275.7112,66.6665,359.2015,0,U,34896,999,77462,.13917E-2,.609E-4,0
IRIDIUM 33 DEB,1997-051NA,2024-01-13T13:32:42.947808,15.03622805,.0010653,86.3194,224.3310,66.8653,293.3703,0,U,34898,999,78835,.49079E-2,.67761E-3,0
IRIDIUM 33 DEB,1997-051NF,2024-01-19T19:25:24.848832,14.23718067,.0155887,86.1455,320.5459,39.0365,350.6168,0,U,34926,999,76550,.81675E-2,.21202E-3,0
IRIDIUM 33 DEB,1997-051NH,2024-01-20T17:22:07.041504,14.71767727,.0023701,86.3960,292.6818,258.1883,101.6675,0,U,34928,999,78588,.24694E-2,.15523E-3,0
IRIDIUM 33 DEB,1997-051NR,2024-01-20T08:47:10.857696,14.37707572,.0023044,86.3731,351.1189,351.9598,160.5694,0,U,34985,999,77211,.132E-2,.3998E-4,0
IRIDIUM 33 DEB,1997-051NS,2024-01-20T13:57:49.931424,14.97473943,.0017748,86.3659,315.1839,14.0036,346.1682,0,U,34986,999,77838,.10761E-1,.127824E-2,0
IRIDIUM 33 DEB,1997-051NV,2024-01-20T16:32:51.944640,15.05944509,.0009432,86.3572,273.9950,307.2500,52.7874,0,U,35049,999,78265,.6404E-2,.94377E-3,0
IRIDIUM 33 DEB,1997-051NX,2024-01-19T18:39:04.511520,14.41705285,.0006445,86.3269,309.3749,215.9587,144.1180,0,U,35051,999,76990,.12156E-2,.3982E-4,0
IRIDIUM 33 DEB,1997-051NY,2024-01-20T03:22:08.127840,14.36780712,.0011104,86.3332,316.8961,181.9866,178.1289,0,U,35052,999,77324,.40396E-3,.1212E-4,0
IRIDIUM 33 DEB,1997-051PE,2024-01-16T12:01:03.745056,14.41310252,.0114096,86.4221,99.5476,183.5378,176.5029,0,U,35079,999,76267,.72764E-2,.25517E-3,0
IRIDIUM 33 DEB,1997-051PF,2024-01-19T22:13:41.914848,14.31532838,.0147642,86.2339,5.4128,348.1846,11.5895,0,U,35080,999,76054,.9309E-2,.27996E-3,0
IRIDIUM 33 DEB,1997-051PJ,2024-01-20T09:42:39.251808,14.94402504,.000781,86.3051,258.7549,134.9988,350.9954,0,U,35294,999,77922,.52259E-2,.56701E-3,0
IRIDIUM 33 DEB,1997-051PL,2024-01-19T09:55:36.995232,14.69882283,.0003125,86.3001,265.5343,185.8464,174.2716,0,U,35296,999,60998,.33816E-2,.20281E-3,0
IRIDIUM 33 DEB,1997-051PM,2024-01-15T05:59:13.076160,14.39519651,.00154,86.3946,358.9531,294.9648,64.9951,0,U,35297,999,60371,.14597E-2,.4576E-4,0
IRIDIUM 33 DEB,1997-051PP,2024-01-19T20:16:56.980416,14.32542316,.0057043,86.2936,332.6768,212.2008,177.0939,0,U,35299,999,76380,.26585E-2,.736E-4,0
IRIDIUM 33 DEB,1997-051PZ,2024-01-20T08:20:52.734048,14.58242506,.0046907,86.3951,40.1744,268.2401,91.3435,0,U,35479,999,76047,.10639E-1,.50205E-3,0
IRIDIUM 33 DEB,1997-051QA,2024-01-18T06:30:00.080064,14.43686516,.0011795,86.3607,324.4009,256.9095,103.0790,0,U,35480,999,76989,.13193E-2,.4501E-4,0
IRIDIUM 33 DEB,1997-051QE,2024-01-18T02:07:01.986816,14.60681521,.0045864,86.3675,306.4072,40.2229,320.2360,0,U,35484,999,77704,.32525E-2,.16118E-3,0
IRIDIUM 33 DEB,1997-051QJ,2024-01-20T14:30:48.520800,14.64039503,.0034433,86.3320,254.6268,285.5208,74.2203,0,U,35488,999,78074,.1627E-2,.863E-4,0
IRIDIUM 33 DEB,1997-051QN,2024-01-20T04:38:13.153056,14.59291170,.0019116,86.3620,295.6592,61.3490,298.9639,0,U,35616,999,77399,.21016E-2,.9979E-4,0
IRIDIUM 33 DEB,1997-051QQ,2024-01-18T11:38:19.499424,14.47166141,.0031195,86.3412,295.7217,173.3631,186.7992,0,U,35618,999,55334,.85299E-3,.315E-4,0
IRIDIUM 33 DEB,1997-051QS,2024-01-07T03:06:58.778208,14.12525968,.0204845,86.3950,148.9126,3.0771,357.1617,0,U,35620,999,49916,.15757E-2,.3569E-4,0
IRIDIUM 33 DEB,1997-051QU,2024-01-17T01:10:20.634816,14.56781248,.0025761,86.2192,230.1611,188.2373,324.8073,0,U,35622,999,77101,.19113E-2,.8612E-4,0
IRIDIUM 33 DEB,1997-051QX,2024-01-18T14:41:05.179200,14.20348156,.0118372,86.1977,325.4613,269.8599,213.6906,0,U,35625,999,56151,.36388E-2,.8377E-4,0
IRIDIUM 33 DEB,1997-051RA,2024-01-18T02:47:07.197792,14.52082510,.0016293,86.3625,314.7986,156.0809,204.1157,0,U,35628,999,76312,.20401E-2,.829E-4,0
IRIDIUM 33 DEB,1997-051RD,2024-01-20T19:20:45.386304,14.44108082,.0016086,86.3705,318.0640,263.4285,126.0987,0,U,35631,999,77482,.68743E-3,.2376E-4,0
IRIDIUM 33 DEB,1997-051RE,2024-01-20T02:33:06.503328,14.45165861,.009303,86.4186,72.9359,334.3825,25.2781,0,U,35632,999,75744,.38186E-2,.14133E-3,0
IRIDIUM 33 DEB,1997-051RX,2024-01-19T03:35:02.380704,14.56865222,.0031157,86.3331,275.0241,53.7239,306.6840,0,U,35744,999,77183,.15663E-2,.7088E-4,0
IRIDIUM 33 DEB,1997-051SC,2024-01-20T00:50:54.144960,14.77081623,.0010542,86.3686,298.6369,184.5588,175.5537,0,U,35749,999,75803,.24385E-2,.17279E-3,0
IRIDIUM 33 DEB,1997-051SF,2024-01-18T00:03:07.988256,14.59825089,.002288,86.3430,282.7383,51.7452,308.5812,0,U,35797,999,77128,.2068E-2,.9945E-4,0
IRIDIUM 33 DEB,1997-051SP,2024-01-20T04:35:09.890016,14.55189897,.0065799,86.3126,2.5862,275.4041,83.9662,0,U,35805,999,75457,.8057E-2,.36026E-3,0
IRIDIUM 33 DEB,1997-051SQ,2024-01-14T13:57:02.617056,14.45539045,.0013322,86.3495,324.9930,247.0709,112.9088,0,U,35806,999,76245,.24333E-2,.8615E-4,0
IRIDIUM 33 DEB,1997-051ST,2024-01-14T12:31:42.254112,14.56172592,.0020505,86.3426,287.9201,109.1866,13.0971,0,U,35809,999,76579,.23633E-2,.10491E-3,0
IRIDIUM 33 DEB,1997-051SW,2024-01-13T16:19:55.064352,14.38041538,.0017215,86.3790,355.7739,327.0972,32.9153,0,U,35846,999,61263,.1473E-2,.4484E-4,0
IRIDIUM 33 DEB,1997-051SY,2024-01-08T03:51:17.218080,14.57508858,.0016328,86.3950,327.2042,115.4851,244.8049,0,U,35848,999,56355,.13794E-2,.6301E-4,0
IRIDIUM 33 DEB,1997-051TA,2024-01-20T12:09:19.181664,14.58293905,.0019137,86.3571,293.5617,69.1430,291.1826,0,U,35850,999,77278,.20424E-2,.949E-4,0
IRIDIUM 33 DEB,1997-051TH,2024-01-20T17:12:23.469120,15.30626667,.0024732,86.4151,295.5509,98.2846,262.1208,0,U,35857,999,77935,.54508E-2,.166035E-2,0
IRIDIUM 33 DEB,1997-051TU,2024-01-20T05:00:11.651616,14.45306082,.0069937,86.2220,300.8298,252.6814,106.6729,0,U,35911,999,76881,.50853E-2,.18449E-3,0
IRIDIUM 33 DEB,1997-051UB,2024-01-17T07:09:26.280576,14.41591824,.0028771,86.4078,11.7929,332.2215,91.5196,0,U,35918,999,75153,.21189E-2,.6945E-4,0
IRIDIUM 33 DEB,1997-051UE,2024-01-16T22:01:55.223328,14.49974375,.0092191,86.4044,84.7910,88.6571,272.5193,0,U,35921,999,55225,.77628E-2,.31856E-3,0
IRIDIUM 33 DEB,1997-051UK,2024-01-19T14:39:23.400864,15.05430944,.0001505,86.3260,255.6166,118.9365,241.2021,0,U,35926,999,77212,.72561E-2,.10555E-2,0
IRIDIUM 33 DEB,1997-051UN,2024-01-17T23:16:58.829376,14.66158818,.002488,86.3459,270.8813,317.4650,42.4635,0,U,35929,999,77489,.23653E-2,.13096E-3,0
IRIDIUM 33 DEB,1997-051US,2024-01-13T03:58:51.079008,14.37140890,.0019758,86.3437,334.7594,12.9690,45.5094,0,U,36011,999,54477,.11398E-2,.3413E-4,0
IRIDIUM 33 DEB,1997-051UT,2024-01-19T07:03:40.436928,13.98139575,.0291691,86.4474,222.0579,273.8288,82.9588,0,U,36012,999,55720,.44228E-2,.9066E-4,0
IRIDIUM 33 DEB,1997-051VA,2024-01-20T05:19:54.255072,14.76201025,.0007636,86.3850,302.3052,28.4504,124.9858,0,U,36019,999,76294,.46526E-2,.3233E-3,0
IRIDIUM 33 DEB,1997-051VC,2024-01-20T12:16:31.002816,14.82913153,.0056726,86.4025,48.7893,178.1094,182.0354,0,U,36021,999,75289,.10022E-1,.84476E-3,0
IRIDIUM 33 DEB,1997-051VK,2024-01-14T23:57:21.364416,14.64559311,.0028324,86.3295,265.6676,337.2086,22.7866,0,U,36028,999,76814,.25446E-2,.13612E-3,0
IRIDIUM 33 DEB,1997-051VM,2024-01-19T12:52:53.251680,14.40971265,.0016574,86.3229,308.5040,305.5115,54.4537,0,U,36080,999,37411,.13639E-2,.4405E-4,0
IRIDIUM 33 DEB,1997-051VQ,2024-01-15T03:46:31.437120,14.38305531,.0029456,86.3442,333.1714,12.2489,347.9418,0,U,36083,999,75404,.15623E-2,.4796E-4,0
IRIDIUM 33 DEB,1997-051VU,2023-12-26T11:27:36.301536,14.57539489,.0045278,86.2919,263.4119,108.2331,252.3813,0,U,36390,999,77826,.15889E-2,.7351E-4,0
IRIDIUM 33 DEB,1997-051VZ,2024-01-13T05:38:17.729952,14.40379282,.0006527,86.3826,350.4985,288.7640,71.2851,0,U,36483,999,55056,.12392E-2,.3951E-4,0
IRIDIUM 33 DEB,1997-051WB,2024-01-19T02:46:53.392800,14.60812252,.0087301,86.4227,78.4783,294.2235,64.9871,0,U,36485,999,56509,.89201E-2,.46242E-3,0
IRIDIUM 33 DEB,1997-051WD,2024-01-19T22:53:03.021216,14.33356379,.0115264,86.3490,91.8593,14.7485,345.7024,0,U,36487,999,59571,.68897E-2,.20507E-3,0
